Farmer_ID,Crop,Yield,Temperature,Inventory,Pesticide,Price
F00410,cloves raw,983.7,28.1218,16.0,62.09,4300.0
F00411,castor oil seeds,880.0,27.92,33.0,36.23,840.0
F00412,bajra,3278.6,30.5547,23.0,44.2,2815.0
F00413,sweet potatoes,45523.9,31.4845,2.0,13.24,1900.0
F00414,other stimulant spice and aromatic crops n e c,1894.3,21.8013,82.0,32.61,1290.0
F00415,grape,7143.8,24.9726,20.0,26.91,3995.0
F00416,brinjal,1076.9,21.4761,8.0,67.86,1625.0
F00417,tallowtree seeds,2470.4,15.786,48.0,58.44,5266.0
F00418,tomatoes,27428.8,23.0381,7.0,51.28,12800.0
F00419,kenaf and other textile bast fibres raw or retted,1358.1,24.6885,104.0,30.55,2990.0
F00420,cabbage,19367.3,28.9855,24.0,23.66,2300.0
F00421,chilli,13291.4,21.5416,33.0,21.58,1880.0
F00422,melonseed,394.2,31.2193,14.0,68.37,3725.0
F00423,mustard seed,1454.5,19.9185,34.0,66.96,4290.0
F00424,other beans green,11046.6,26.0701,16.0,22.44,2000.0
F00425,mustard seed,1071.6,30.3299,21.0,19.28,2600.0
F00426,garlic,235.0,27.0583,3.0,34.17,20320.0
F00427,pigeonpeas,881.0,34.8725,2.0,14.71,7040.0
F00428,quinces,32412.9,18.093,7.0,13.26,5760.0
F00429,peas green,2744.3,26.1458,10.0,12.16,7000.0
F00430,other vegetables fresh n e c,1601.7,29.203,14.0,39.04,6500.0
F00431,apple,17320.6,23.062,10.0,27.29,8980.0
F00432,cantaloupes and other melons,18064.8,22.033,10.0,40.33,6270.0
F00433,brinjal,1022.6,21.5399,22.0,64.94,1860.0
F00434,green corn,18666.0,17.2494,24.0,49.97,1785.0
F00435,papaya,1300.0,26.6839,6.0,19.75,6500.0
F00436,cabbages,5751.1,25.2925,9.0,30.97,7750.0
F00437,broad beans and horse beans dry,1485.8,26.5858,7.0,56.91,950.0
F00438,cassava fresh,17693.9,29.8686,2.0,52.49,5670.0
F00439,blackgram,51944.3,32.8171,2.0,31.52,3501.0
F00440,plantains and cooking bananas,11192.6,29.9435,5.0,32.19,810.0
F00441,papayas,15890.6,26.8138,16.0,52.44,1900.0
F00442,millet,1000.0,24.3974,27.0,32.74,4400.0
F00443,carrots and turnips,59062.3,24.7635,144.0,12.54,5782.0
F00444,grape,6546.2,9.9499,8.0,30.82,6023.0
F00445,persimmons,3484.6,23.4838,10.0,68.84,4090.0
F00446,dates,8403.3,28.4381,6.0,10.73,5600.0
F00447,cherries,2148.0,18.8681,6.0,31.08,5490.0
F00448,mustard seed,416.7,27.7552,10.0,15.01,1700.0
F00449,spinach,8605.4,29.2491,2.0,27.95,1905.0
F00450,yams,10304.5,33.3421,26.0,43.99,6900.0
F00451,melonseed,682.4,23.6,2.0,18.72,2901.0
F00452,cassava leaves,10000.0,18.8775,10.0,63.18,7200.0
F00453,chilli,10363.4,25.058,26.0,19.57,2800.0
F00454,lentils dry,833.1,24.8637,8.0,46.73,6425.0
F00455,tung nuts,4297.3,27.309,4.0,40.15,7300.0
F00456,coconuts in shell,2986.7,29.1253,2.0,50.21,3875.0
F00457,other stimulant spice and aromatic crops n e c,1518.1,24.995,4.0,29.26,3980.0
F00458,hen eggs in shell fresh,156.0,24.2914,80.0,62.13,6500.0
F00459,broad beans and horse beans dry,3667.5,19.7262,6.0,40.35,3950.0
F00460,tangerines mandarins clementines,4824.6,23.0897,6.0,39.78,2695.0
F00461,muskmelon,18755.0,27.339,5.0,65.89,1825.0
F00462,gooseberries,4051.8,27.8259,4.0,52.75,5000.0
F00463,dates,30440.8,21.9251,32.0,66.09,4065.0
F00464,papaya,46094.7,29.3371,5.0,35.02,4400.0
F00465,plantains and cooking bananas,13836.1,30.4201,10.0,24.55,1575.0
F00466,milk total,4297.0,28.0722,2.0,53.65,2170.0
F00467,pigeonpeas,5250.0,19.1473,80.0,48.12,1850.0
F00468,blackgram,24655.8,27.1616,26.0,31.44,2351.0
F00469,cereals primary,1370.7,8.8257,10.0,37.6,3900.0
F00470,hempseed,501.3,32.4547,26.0,11.65,5800.0
F00471,currants,7367.7,18.427,144.0,49.24,5900.0
F00472,other tropical fruits n e c,8477.2,26.4931,68.0,54.68,6755.0
F00473,jojoba seeds,470.8,19.4408,11.0,18.05,2290.0
F00474,peas green,4941.9,27.3368,90.0,32.32,6230.0
F00475,blueberries,6889.0,24.7985,4.0,10.28,6500.0
F00476,cucumbers and gherkins,19461.5,22.3563,18.0,43.33,4400.0
F00477,cucumbers and gherkins,15972.9,20.8248,17.0,38.76,6450.0
F00478,cow peas dry,592.0,25.4438,15.0,18.7,5900.0
F00479,bambara beans dry,307.1,20.1843,6.0,68.75,2705.0
F00480,vegetables primary,17166.8,24.8766,23.0,43.64,4000.0
F00481,coffee green,336.2,21.5399,15.0,11.2,3115.0
F00482,avocados,10659.5,25.3659,24.0,12.91,5990.0
F00483,mothbeans,76509.7,28.9295,7.0,40.82,8480.0
F00484,raw milk of camel,1817.0,26.4233,17.0,55.83,5500.0
F00485,barley,2314.2,29.4807,2.0,26.51,2365.0
F00486,yautia,4500.0,30.8848,14.0,50.52,6250.0
F00487,barley,2739.4,20.0739,9.0,15.5,2638.0
F00488,oil palm fruit,9481.9,35.7878,3.0,27.28,5500.0
F00489,true hemp raw or retted,3675.6,19.9599,36.0,26.43,6400.0
F00490,brinjal,1124.0,26.5233,90.0,58.54,1065.0
F00491,plums and sloes,1000.0,28.609,4.0,20.91,5950.0
F00492,linseed,859.9,28.568,23.0,51.55,2197.0
F00493,anise badian coriander cumin caraway fennel and juniper berries raw,4435.1,18.1471,2.0,13.2,6970.0
F00494,other citrus fruit n e c,14988.3,25.8169,4.0,43.63,6730.0
F00495,onions and shallots dry,29624.0,27.9999,2.0,14.05,11520.0
F00496,figs,8509.0,24.295,2.0,41.79,2580.0
F00497,raw hides and skins of sheep or lambs,46.0,21.1867,16.0,41.88,2439.0
F00498,other nuts in shell n e c,3873.8,18.4741,38.0,14.93,9050.0
F00499,agave fibres raw n e c,1335.8,12.087,14.0,49.86,3550.0
F00500,eggplants,2090.9,43.3605,2.0,32.32,2000.0
F00501,mothbeans,79964.9,30.4368,16.0,19.65,2900.0
F00502,tung nuts,1131.2,20.8221,3.0,12.7,5250.0
F00503,other stimulant spice and aromatic crops n e c,1003.7,28.4721,10.0,20.83,4285.0
F00504,arhar,1169.7,23.5265,50.0,36.89,6300.0
F00505,other nuts in shell n e c,6280.9,25.0897,4.0,42.56,4400.0
F00506,fonio,554.3,19.9526,50.0,37.78,1080.0
F00507,raw milk of goats,2429.0,23.1741,36.0,38.28,610.0
F00508,safflower seed,640.9,40.7888,2.0,63.36,5551.0
F00509,wheat,5054.9,21.4218,6.0,32.01,2970.0
F00510,kiwi fruit,20915.3,23.7047,36.0,45.99,2525.0
F00511,jojoba seeds,470.8,24.0183,9.0,35.78,2566.0
F00512,papayas,12705.9,27.5482,6.0,58.54,3800.0
F00513,milk total,10281.0,30.5599,8.0,44.97,2580.0
F00514,wheat,3117.6,27.7458,6.0,55.62,2800.0
F00515,mustard seed,440.3,20.1304,12.0,49.96,6000.0
F00516,vanilla raw,41.9,25.4252,22.0,46.73,3010.0
F00517,pulses total,843.1,29.203,7.0,63.14,6250.0
F00518,tea leaves,804.5,35.3999,4.0,56.65,5350.0
F00519,pyrethrum dried flowers,419.4,31.7438,2.0,27.2,23700.0
F00520,pulses total,670.5,29.6673,2.0,54.2,2190.0
F00521,almonds in shell,1806.7,28.0538,54.0,40.38,1550.0
F00522,raw milk of sheep,525.0,26.0714,24.0,35.0,4100.0
F00523,green corn,1316.8,29.6502,24.0,19.65,4478.0
F00524,chickpea,1218.3,17.5036,78.0,14.77,5300.0
F00525,maize,2173.7,25.6171,7.0,15.71,2330.0
F00526,strawberries,10532.9,29.1803,38.0,54.16,3450.0
F00527,green corn,9908.8,24.7249,15.0,35.67,4170.0
F00528,bhindi,0.0,27.339,2.0,20.08,4000.0
F00529,ramie raw or retted,1844.9,32.8873,8.0,32.06,1500.0
F00530,potatoes,22778.9,20.8927,18.0,30.21,4740.0
F00531,millet,2000.0,29.0679,15.0,31.25,9700.0
F00532,kidneybeans,8.0,22.6424,2.0,47.49,3800.0
F00533,cassava leaves,10000.0,40.6601,5.0,44.83,7440.0
F00534,cinnamon and cinnamon tree flowers raw,670.3,27.0691,15.0,27.2,3200.0
F00535,asparagus,5327.6,25.3677,30.0,53.06,4103.0
F00536,mustard,536.3,24.3075,21.0,22.39,5725.0
F00537,olives,1730.7,22.7813,2.0,58.56,4940.0
F00538,raw hides and skins of sheep or lambs,32.0,32.7977,46.0,36.73,4115.0
F00539,poppy seed,810.0,27.9658,24.0,40.99,2200.0
F00540,coffee green,1981.9,23.3036,13.0,51.15,13600.0
F00541,cauliflower,26094.6,23.7655,2.0,41.33,4200.0
F00542,kola nuts,300.2,25.3614,24.0,55.11,1833.0
F00543,other stimulant spice and aromatic crops n e c,963.6,23.0935,23.0,14.59,2500.0
F00544,raw hides and skins of goats or kids,28.0,20.12,50.0,34.7,2950.0
F00545,arhar,9059.9,23.502,26.0,48.45,5600.0
F00546,chickpea,45451.0,17.9278,9.0,13.98,3500.0
F00547,treenuts total,514.4,25.6003,10.0,12.04,4290.0
F00548,fonio,742.9,26.5091,3.0,69.98,5115.0
F00549,oilcrops oil equivalent,718.9,29.8211,24.0,25.39,6941.0
F00550,grape,17755.1,41.656,14.0,30.13,6144.0
F00551,pomelos and grapefruits,30984.7,26.284,60.0,55.43,3400.0
F00552,millet,1100.0,18.4931,48.0,27.18,7100.0
F00553,citrus fruit total,31992.3,24.2042,9.0,59.3,2492.0
F00554,pineapples,49020.5,34.5193,23.0,67.73,4300.0
F00555,ramie raw or retted,2170.7,34.1644,36.0,57.54,5615.0
F00556,other pome fruits,7859.8,27.5785,38.0,61.81,2370.0
F00557,hop cones,1971.9,29.1286,3.0,15.76,5100.0
F00558,wheat,3105.6,26.5091,7.0,12.95,2891.0
F00559,potatoes,36000.0,23.2259,2.0,68.68,6930.0
F00560,ginger raw,10113.1,27.968,12.0,17.54,3650.0
F00561,pyrethrum dried flowers,514.3,23.3338,6.0,30.34,4170.0
F00562,tomatoes,28049.8,27.5482,50.0,35.69,7600.0
F00563,cauliflower,5036.4,31.7045,2.0,18.75,2000.0
F00564,plums and sloes,9659.5,27.9624,2.0,31.26,2575.0
F00565,raw milk of camel,1273.0,34.1307,26.0,22.41,6450.0
F00566,kenaf and other textile bast fibres raw or retted,1396.1,29.4807,9.0,60.75,6339.0
F00567,asparagus,4723.2,29.6646,16.0,33.82,4700.0
F00568,kapok fruit,1619.0,22.7825,5.0,22.46,2210.0
F00569,castor oil seeds,880.0,27.5136,4.0,45.17,300.0
F00570,quinoa,1803.3,27.8835,82.0,44.87,1325.0
F00571,agave fibres raw n e c,414.4,27.92,22.0,65.51,7416.0
F00572,artichokes,9752.6,23.6681,84.0,12.22,2800.0
F00573,other nuts in shell n e c,2601.1,35.1216,26.0,22.4,7400.0
F00574,barley,3896.3,28.7993,4.0,29.23,1700.0
F00575,plums and sloes,7377.0,28.8146,30.0,14.63,5100.0
F00576,coffee green,1772.8,24.0668,2.0,60.96,5200.0
F00577,cereals n e c,776.4,27.9497,2.0,47.81,2290.0
F00578,string beans,11196.2,18.2872,16.0,33.2,5200.0
F00579,beans dry,2194.0,31.5585,6.0,60.35,2500.0
F00580,natural rubber in primary forms,797.3,21.2131,22.0,51.29,4900.0
F00581,pumpkins squash and gourds,15944.5,21.7747,4.0,16.76,3700.0
F00582,fonio,646.2,22.8021,10.0,18.98,8461.0
F00583,apricots,10037.2,23.6572,23.0,60.21,5400.0
F00584,sisal raw,194.5,20.6753,82.0,59.55,6740.0
F00585,agave fibres raw n e c,845.6,28.2278,14.0,44.3,6200.0
F00586,taro,7654.8,28.0032,12.0,29.93,2749.0
F00587,eggs primary,108681.0,23.4104,12.0,31.33,13850.0
F00588,jute raw or retted,4544.6,31.4934,22.0,15.33,2058.0
F00589,vanilla raw,259.7,28.9636,10.0,62.79,6370.0
F00590,oilcrops cake equivalent,721.8,27.1103,32.0,19.41,7160.0
F00591,chillies and peppers green,12042.0,21.1435,6.0,35.26,2426.0
F00592,vegetables primary,11771.2,20.8797,82.0,59.88,6465.0
F00593,almonds in shell,1864.9,28.7275,2.0,49.7,3600.0
F00594,coconut,1449.4,25.6003,46.0,21.39,4750.0
F00595,other citrus fruit n e c,2857.1,26.4755,10.0,47.44,7200.0
F00596,anise badian coriander cumin caraway fennel and juniper berries raw,733.9,19.6783,4.0,32.42,2972.0
F00597,brinjal,7006.6,31.2193,4.0,23.12,1750.0
F00598,green garlic,5958.3,23.503,9.0,58.71,7031.0
F00599,mothbeans,6183.2,25.1253,4.0,36.64,690.0
F00600,gooseberries,1750.0,29.0991,14.0,18.32,5871.0
F00601,carrot,305.0,26.2201,12.0,35.04,400.0
F00602,tallowtree seeds,2470.4,25.4252,19.0,38.65,2150.0
F00603,cloves raw,214.0,26.492,28.0,40.36,6415.0
F00604,sunflower seed,911.7,28.9973,26.0,39.52,17000.0
F00605,taro,2552.7,25.9907,9.0,25.07,3645.0
F00606,banana,13476.4,27.3591,2.0,43.26,1810.0
F00607,jute,5000.0,23.9289,3.0,23.54,3950.0
F00608,lemons and limes,4742.7,23.096,6.0,66.85,4300.0
F00609,cocoa beans,2000.0,19.6347,2.0,38.26,3960.0
F00610,mat leaves,6266.0,25.2939,2.0,52.12,7140.0
F00611,pomelos and grapefruits,14898.6,34.3892,21.0,48.7,2650.0
F00612,linseed,205.9,27.4143,24.0,14.04,2502.0
F00613,dates,4664.5,27.798,56.0,52.83,4570.0
F00614,groundnut,5006.4,20.2732,7.0,39.37,5475.0
F00615,castor oil seeds,1000.0,27.1005,4.0,67.42,7800.0
F00616,bambara beans dry,691.7,28.4958,15.0,63.25,1600.0
F00617,castor oil seeds,2352.5,25.2746,62.0,68.48,2450.0
F00618,pistachios in shell,369.6,26.3577,12.0,31.81,12820.0
F00619,buckwheat,1126.9,26.8047,4.0,18.4,2365.0
F00620,other stimulant spice and aromatic crops n e c,1625.5,28.6918,8.0,17.09,5975.0
F00621,carrot,80257.5,18.4789,5.0,18.39,1040.0
F00622,sesame seed,32.0,19.3316,54.0,49.66,2300.0
F00623,grape,5455.3,16.3625,2.0,35.6,7050.0
F00624,mixed grain,3076.9,29.6321,24.0,47.42,1700.0
F00625,fruit primary,6352.7,28.1884,30.0,24.27,4050.0
F00626,millet,1022.6,24.6368,9.0,45.33,800.0
F00627,castor oil seeds,588.8,18.7265,2.0,41.66,5700.0
F00628,blackgram,2127.1,30.0263,32.0,33.49,10500.0
F00629,chillies and peppers dry raw,1025.4,26.3127,24.0,58.71,2421.0
F00630,sesame seed,761.4,25.7718,42.0,53.73,4250.0
F00631,other fruits n e c,14663.7,23.1281,26.0,43.17,1600.0
F00632,mungbean,479.8,27.1061,2.0,25.82,5950.0
F00633,rice,5131.0,25.6298,3.0,49.34,3850.0
F00634,sweet potatoes,12234.9,23.9091,4.0,16.15,7399.0
F00635,pigeonpeas,44686.3,30.2737,2.0,51.7,2020.0
F00636,pigeonpeas,467.5,20.8934,13.0,28.77,5700.0
F00637,yams,15590.9,27.5935,5.0,24.99,2594.0
F00638,raw hides and skins of buffaloes,393.0,29.7871,16.0,15.16,6585.0
F00639,fibre crops fibre equivalent,129.6,26.2866,10.0,36.83,1225.0
F00640,fibre crops fibre equivalent,709.3,18.427,5.0,40.73,6100.0
F00641,orange,15695.0,30.2558,4.0,27.33,19500.0
F00642,groundnuts excluding shelled,250.5,24.5436,84.0,28.71,4539.0
F00643,sugar crops primary,80761.2,27.3506,2.0,60.77,2210.0
F00644,watermelon,25965.2,25.3579,30.0,50.19,3800.0
F00645,other stone fruits,2500.0,26.6142,13.0,21.5,4200.0
F00646,vegetables primary,39076.6,27.2646,5.0,50.61,3000.0
F00647,watermelon,10435.7,25.1878,22.0,64.62,2690.0
F00648,cocoa beans,578.4,28.65,8.0,43.19,5679.0
F00649,chilli,14898.6,22.7127,13.0,53.28,3845.0
F00650,other vegetables fresh n e c,31207.9,25.6549,11.0,20.38,2600.0
F00651,other fruits n e c,4602.0,13.8377,8.0,63.2,4225.0
F00652,other pulses n e c,4486.5,24.6885,5.0,32.97,4050.0
F00653,lentil,1544.4,23.1931,2.0,31.69,6061.0
F00654,wheat,1569.3,18.199,20.0,41.68,2660.0
F00655,cow peas dry,1640.8,22.2174,4.0,19.15,4000.0
F00656,hop cones,2492.3,14.9785,13.0,32.68,5340.0
F00657,eggplants,2143.1,28.5598,26.0,43.28,1840.0
F00658,cherries,5685.4,27.6726,2.0,17.02,2210.0
F00659,chillies and peppers dry raw,12597.0,32.5004,18.0,69.2,2100.0
F00660,kenaf and other textile bast fibres raw or retted,1174.5,25.1575,2.0,20.76,4720.0
F00661,chilli,15064.3,28.524,3.0,21.31,2200.0
F00662,kola nuts,289.0,23.2411,30.0,35.1,2160.0
F00663,almonds in shell,6363.8,22.8121,10.0,21.99,7900.0
F00664,chicory roots,5872.8,23.9656,4.0,47.04,7905.0
F00665,rice,6006.0,24.015,16.0,36.16,6500.0
F00666,mat leaves,6266.0,18.093,7.0,63.03,8100.0
F00667,mixed grain,3230.3,29.3854,98.0,39.01,2418.0
F00668,raw milk of goats,2161.0,26.576,23.0,32.61,6320.0
F00669,chillies and peppers green,22804.9,18.9942,2.0,31.16,1680.0
F00670,cloves raw,1235.8,24.458,14.0,39.79,4200.0
F00671,peas dry,789.6,21.4218,15.0,65.65,7200.0
F00672,chickpea,19614.3,17.085,2.0,57.45,7000.0
F00673,coconut,303.0,25.5496,16.0,45.93,4100.0
F00674,eggplants,26969.0,22.0082,2.0,65.15,7400.0
F00675,eggs from other birds in shell fresh n e c,30137.0,29.0525,6.0,27.91,875.0
F00676,cloves raw,1206.5,27.0486,8.0,19.21,3725.0
F00677,coconut,18666.0,25.8473,4.0,58.27,13175.0
F00678,other nuts in shell n e c,665.0,30.285,8.0,58.06,9020.0
F00679,kapok fruit,1319.5,28.4958,6.0,55.54,6595.0
F00680,quinces,14585.7,27.3511,26.0,53.93,2361.0
F00681,garlic,2227.0,19.8936,10.0,65.16,12600.0
F00682,other berries and fruits of the genus vaccinium n e c,5027.3,25.338,16.0,16.77,2250.0
F00683,groundnut,13420.8,20.8221,6.0,23.61,5978.0
F00684,cashew nuts in shell,368.2,24.8933,13.0,41.91,6485.0
F00685,chillies and peppers green,1985.7,17.1661,3.0,21.44,4550.0
F00686,jowar,1224.7,28.334,6.0,21.43,3030.0
F00687,coconuts in shell,4188.2,27.7916,98.0,20.04,1730.0
F00688,raw hides and skins of buffaloes,378.0,31.0915,7.0,64.26,4400.0
F00689,hop cones,1357.1,25.1171,40.0,59.4,7925.0
F00690,maize,5628.0,21.6316,24.0,31.03,1620.0
F00691,triticale,6367.4,26.1002,10.0,49.84,7255.0
F00692,jojoba seeds,470.8,25.0116,6.0,15.09,12500.0
F00693,lettuce and chicory,24666.7,29.9089,7.0,50.57,2731.0
F00694,garlic,665.4,34.2805,2.0,29.33,16000.0
F00695,muskmelon,15555.6,28.5855,2.0,54.92,2430.0
F00696,ginger raw,27312.6,21.2131,2.0,29.87,5700.0
F00697,cashewapple,5315.3,19.7262,20.0,26.22,2390.0
F00698,groundnuts excluding shelled,1454.5,26.2409,5.0,14.27,3850.0
F00699,gooseberries,1750.0,25.3269,2.0,55.2,5800.0
F00700,pomegranate,14949.9,20.8927,6.0,63.23,6925.0
F00701,oilcrops oil equivalent,124.7,29.2114,2.0,24.77,1560.0
F00702,asparagus,5123.8,29.9145,36.0,29.35,5375.0
F00703,sugar crops primary,75707.5,34.2888,6.0,27.25,7050.0
F00704,sweet potatoes,5526.3,24.9447,18.0,58.48,925.0
F00705,cauliflowers and broccoli,11015.9,27.1154,10.0,10.95,6230.0
F00706,cantaloupes and other melons,30248.0,24.9322,4.0,11.3,8800.0
F00707,jute raw or retted,1413.4,15.6321,2.0,16.59,6050.0
F00708,blackgram,142076.0,28.5684,2.0,22.32,2665.0
F00709,dates,7322.4,22.1793,6.0,41.22,2655.0
F00710,other stone fruits,9330.8,22.1266,5.0,33.15,6980.0
F00711,raw milk of cattle,23293.0,23.4626,4.0,11.94,7700.0
F00712,figs,8662.7,28.836,2.0,50.91,3600.0
F00713,seed cotton unginned,2859.1,28.1749,52.0,52.24,2430.0
F00714,other oil seeds n e c,910.5,18.2357,11.0,42.49,2490.0
F00715,abaca manila hemp raw,463.9,21.5871,28.0,49.89,2040.0
F00716,other pome fruits,4500.0,27.5136,14.0,18.76,2630.0
F00717,treenuts total,516.0,15.3304,7.0,64.32,2271.0
F00718,leeks and other alliaceous vegetables,30732.3,25.7304,2.0,39.64,7200.0
F00719,other fruits n e c,10944.6,19.9526,2.0,37.87,3960.0
F00720,cabbages,22312.0,26.0018,7.0,55.9,2200.0
F00721,rice,6900.0,23.4319,8.0,58.41,5150.0
F00722,kola nuts,558.3,23.1284,2.0,47.38,7121.0
F00723,vanilla raw,200.4,23.38,4.0,64.99,7125.0
F00724,maize,3931.6,18.2836,7.0,61.33,2200.0
F00725,eggs from other birds in shell fresh n e c,1189.0,23.7939,9.0,33.85,3000.0
F00726,raw hides and skins of buffaloes,380.0,34.6008,4.0,58.24,17600.0
F00727,beans dry,543.4,25.7935,10.0,14.18,6200.0
F00728,dates,1602.3,19.4832,7.0,17.79,2476.0
F00729,sour cherries,10507.2,29.541,2.0,59.71,5275.0
F00730,carrot,15157.1,39.7077,18.0,60.99,1800.0
F00731,cabbages,14534.4,26.591,78.0,44.13,6085.0
F00732,carrots and turnips,10665.9,31.6533,20.0,11.31,23400.0
F00733,asparagus,5493.4,40.77,52.0,43.73,5000.0
F00734,peppermint spearmint,2352.9,21.127,18.0,35.91,1725.0
F00735,mothbeans,12251.7,28.9025,4.0,60.33,5800.0
F00736,pyrethrum dried flowers,637.8,28.1297,38.0,48.3,2430.0
F00737,pears,53415.4,26.9821,6.0,69.94,6180.0
F00738,sugar crops primary,74227.5,21.2594,68.0,11.33,5570.0
F00739,anise badian coriander cumin caraway fennel and juniper berries raw,739.9,23.6681,21.0,43.31,2790.0
F00740,mixed grain,4799.4,24.548,20.0,45.33,2530.0
F00741,ramie raw or retted,1794.6,29.7871,13.0,24.79,955.0
F00742,pigeonpeas,833.2,34.9317,5.0,45.07,2580.0
F00743,other pulses n e c,1054.7,24.8402,20.0,54.15,6000.0
F00744,oilcrops cake equivalent,1707.8,26.5084,32.0,34.01,4000.0
F00745,tangerines mandarins clementines,10240.2,18.2807,2.0,49.33,20650.0
F00746,castor oil seeds,825.4,19.5011,26.0,15.82,1005.0
F00747,tea leaves,6374.4,24.7463,3.0,24.21,4000.0
F00748,fonio,742.9,32.8396,2.0,24.67,6675.0
F00749,true hemp raw or retted,1000.0,34.9317,4.0,64.78,1903.0
F00750,sugar crops primary,64967.1,31.0222,3.0,69.15,8000.0
F00751,soybean,16847.4,18.3191,22.0,61.86,4288.0
F00752,lentils dry,1184.6,35.386,10.0,43.2,11640.0
F00753,apple,24781.8,23.4626,16.0,60.01,7750.0
F00754,yautia,13532.9,25.7082,2.0,45.59,4020.0
F00755,coffee,6234.5,23.4124,40.0,49.97,3745.0
F00756,eggs from other birds in shell fresh n e c,47917.0,15.8339,38.0,40.94,3180.0
F00757,canary seed,1133.0,29.1431,8.0,61.6,2015.0
F00758,linseed,964.1,27.5427,98.0,58.52,1120.0
F00759,poppy seed,764.7,27.6964,3.0,18.96,4731.0
F00760,cabbage,7030.9,24.6509,22.0,65.07,1800.0
F00761,kola nuts,670.0,27.3987,2.0,53.31,6365.0
F00762,mangoes guavas and mangosteens,8694.1,27.5149,82.0,23.27,350.0
F00763,cassava fresh,16838.9,25.1789,10.0,25.71,4200.0
F00764,cinnamon and cinnamon tree flowers raw,702.3,25.4006,11.0,29.74,3495.0
F00765,almonds in shell,6924.3,19.8936,2.0,50.33,2351.0
F00766,eggs primary,78308.0,26.5897,50.0,52.0,5999.0
F00767,vegetables primary,9068.6,18.3695,44.0,61.82,2590.0
F00768,true hemp raw or retted,940.9,27.5363,2.0,21.61,8830.0
F00769,raw hides and skins of sheep or lambs,26.0,30.3299,2.0,39.91,6125.0
F00770,buckwheat,1454.5,28.0538,4.0,24.12,8240.0
F00771,raw hides and skins of goats or kids,22.0,23.0204,22.0,13.98,9800.0
F00772,pyrethrum dried flowers,258.8,23.8916,3.0,68.71,6225.0
F00773,natural rubber in primary forms,1049.9,25.163,68.0,21.51,2951.0
F00774,blueberries,5533.6,24.8491,2.0,39.8,4115.0
F00775,cranberries,25462.7,27.7265,2.0,60.81,13500.0
F00776,artichokes,22574.3,26.2706,3.0,30.33,7600.0
F00777,cereals primary,8329.7,29.3432,12.0,34.62,4200.0
F00778,raw milk of goats,1996.0,27.5363,26.0,48.19,2275.0
F00779,nutmeg mace cardamoms raw,532.6,23.6148,7.0,40.01,4300.0
F00780,pistachios in shell,1000.8,24.7224,28.0,44.69,2280.0
F00781,tea leaves,1530.9,13.8377,9.0,56.5,3700.0
F00782,true hemp raw or retted,514.3,18.8393,9.0,46.73,4215.0
F00783,other citrus fruit n e c,13290.3,29.6321,62.0,64.0,6150.0
F00784,mothbeans,70598.5,30.8848,13.0,48.22,4710.0
F00785,other beans green,5652.4,21.9104,26.0,19.32,2200.0
F00786,jowar,973.1,21.7769,11.0,18.16,3850.0
F00787,cantaloupes and other melons,30000.0,29.3371,16.0,52.7,4250.0
F00788,chilli,20.8,29.104,11.0,13.82,2020.0
F00789,pistachios in shell,3612.8,22.4338,13.0,37.07,4650.0
F00790,dates,13001.8,35.8986,6.0,26.74,6000.0
F00791,spinach,16179.0,25.4079,2.0,63.09,4205.0
F00792,apricots,7449.8,26.2831,26.0,17.03,2226.0
F00793,green corn,25920.5,21.5335,6.0,28.94,15000.0
F00794,raw hides and skins of sheep or lambs,17.0,32.8214,50.0,17.56,3750.0
F00795,gur,5493.4,22.9184,26.0,13.19,4055.0
F00796,walnuts in shell,4797.8,19.6569,52.0,58.56,14500.0
F00797,raspberries,2724.6,22.4359,30.0,17.69,8400.0
F00798,lentils dry,1135.1,23.3572,6.0,45.86,3800.0
F00799,apricots,1975.0,27.9277,10.0,69.82,1900.0
F00800,seed cotton unginned,2400.0,21.0365,44.0,33.7,2180.0
F00801,peaches and nectarines,5389.9,23.986,20.0,31.67,6700.0
F00802,milk total,6442.0,18.5069,10.0,24.46,2480.0
F00803,lettuce and chicory,13560.7,11.7976,4.0,50.75,2255.0
F00804,arhar,1889.3,20.9341,26.0,12.68,9500.0
F00805,lemons and limes,5494.8,25.1369,4.0,18.37,2535.0
F00806,okra,2830.1,15.3247,6.0,25.13,6953.0
F00807,broad beans and horse beans green,7535.6,23.502,44.0,38.87,2000.0
F00808,fonio,1399.3,24.5361,80.0,22.1,3750.0
F00809,almonds in shell,1573.7,27.4143,13.0,54.81,2721.0
F00810,sour cherries,5392.6,18.3589,16.0,23.73,9820.0
